,level_3,period,weighted_index
0,alcoholic_drinks ,20140601,100
1,alcoholic_drinks ,20140602,100.359698964
2,alcoholic_drinks ,20140603,100.004332764
3,alcoholic_drinks ,20140604,100.166205282
4,alcoholic_drinks ,20140605,100.025635466
5,alcoholic_drinks ,20140606,100.006577083
6,alcoholic_drinks ,20140607,100.008313004
7,alcoholic_drinks ,20140608,100.008313004
8,alcoholic_drinks ,20140609,100.039004586
9,alcoholic_drinks ,20140610,99.8326281166
10,alcoholic_drinks ,20140611,101.292321934
11,alcoholic_drinks ,20140612,99.5454917297
12,alcoholic_drinks ,20140613,99.5566096367
13,alcoholic_drinks ,20140614,99.4944084149
14,alcoholic_drinks ,20140615,99.5381548749
15,alcoholic_drinks ,20140616,100.031284565
16,alcoholic_drinks ,20140617,99.8153283106
17,alcoholic_drinks ,20140618,100.074604085
18,alcoholic_drinks ,20140619,99.7921881996
19,alcoholic_drinks ,20140620,99.7380479918
20,alcoholic_drinks ,20140621,99.7288752727
21,alcoholic_drinks ,20140622,99.7288752727
22,alcoholic_drinks ,20140623,99.7163764661
23,alcoholic_drinks ,20140624,99.7162890658
24,alcoholic_drinks ,20140625,100.079820061
25,alcoholic_drinks ,20140626,99.7767784496
26,alcoholic_drinks ,20140627,99.8463951028
27,alcoholic_drinks ,20140628,99.7686802581
28,alcoholic_drinks ,20140629,99.7686802581
29,alcoholic_drinks ,20140630,99.7686802581
30,alcoholic_drinks ,20140701,99.7686802581
31,alcoholic_drinks ,20140702,99.7686802581
32,alcoholic_drinks ,20140703,99.7686802581
33,alcoholic_drinks ,20140704,99.7686802581
34,alcoholic_drinks ,20140705,99.7686802581
35,alcoholic_drinks ,20140706,99.7686802581
36,alcoholic_drinks ,20140707,99.7686802581
37,alcoholic_drinks ,20140708,100.02185543
38,alcoholic_drinks ,20140709,100.108480319
39,alcoholic_drinks ,20140710,99.7598291746
40,alcoholic_drinks ,20140711,99.796926724
41,alcoholic_drinks ,20140712,99.7751334236
42,alcoholic_drinks ,20140713,99.8146552342
43,alcoholic_drinks ,20140714,99.8146552342
44,alcoholic_drinks ,20140715,99.8254601828
45,alcoholic_drinks ,20140716,100.294807953
46,alcoholic_drinks ,20140717,100.294807953
47,alcoholic_drinks ,20140718,100.144854759
48,alcoholic_drinks ,20140719,100.144854759
49,alcoholic_drinks ,20140720,100.132578457
50,alcoholic_drinks ,20140721,100.132578457
51,alcoholic_drinks ,20140722,100.340254338
52,alcoholic_drinks ,20140723,102.149430823
53,alcoholic_drinks ,20140724,102.149430823
54,alcoholic_drinks ,20140725,102.149430823
55,alcoholic_drinks ,20140726,102.149430823
56,alcoholic_drinks ,20140727,102.149430823
57,alcoholic_drinks ,20140728,102.158046354
58,alcoholic_drinks ,20140729,102.158046354
59,alcoholic_drinks ,20140730,100.860191907
60,alcoholic_drinks ,20140731,100.869368551
61,alcoholic_drinks ,20140801,100.854286474
62,alcoholic_drinks ,20140802,100.885875497
63,alcoholic_drinks ,20140803,100.862952489
64,alcoholic_drinks ,20140804,100.862952489
65,alcoholic_drinks ,20140805,100.909124233
66,alcoholic_drinks ,20140806,100.961057703
67,alcoholic_drinks ,20140807,100.821713977
68,alcoholic_drinks ,20140808,100.594403741
69,alcoholic_drinks ,20140809,100.664505243
70,alcoholic_drinks ,20140810,100.643040212
71,alcoholic_drinks ,20140811,100.643040212
72,alcoholic_drinks ,20140812,102.10604588
73,alcoholic_drinks ,20140813,100.7452657
74,alcoholic_drinks ,20140814,100.727917467
75,alcoholic_drinks ,20140815,100.41411486
76,alcoholic_drinks ,20140816,100.163494541
77,alcoholic_drinks ,20140817,100.161733006
78,alcoholic_drinks ,20140818,100.161733006
79,alcoholic_drinks ,20140819,100.028109163
80,alcoholic_drinks ,20140820,100.028109163
81,alcoholic_drinks ,20140821,99.955278183
82,alcoholic_drinks ,20140822,99.9454053073
83,alcoholic_drinks ,20140823,99.9454053073
84,alcoholic_drinks ,20140824,99.9390787953
85,alcoholic_drinks ,20140825,100.081350218
86,alcoholic_drinks ,20140826,99.7198963023
87,alcoholic_drinks ,20140827,99.9266492019
88,alcoholic_drinks ,20140828,99.878564094
89,alcoholic_drinks ,20140829,99.8442137754
90,alcoholic_drinks ,20140830,99.8296699637
91,alcoholic_drinks ,20140831,99.8296699637
92,alcoholic_drinks ,20140901,99.8296699637
93,alcoholic_drinks ,20140902,99.8258643588
94,alcoholic_drinks ,20140903,101.699668286
95,alcoholic_drinks ,20140904,99.3962882637
96,alcoholic_drinks ,20140905,99.0845808966
97,alcoholic_drinks ,20140906,98.976327784
98,alcoholic_drinks ,20140907,98.9651910419
99,alcoholic_drinks ,20140908,98.9652034903
100,alcoholic_drinks ,20140909,98.8251178807
101,alcoholic_drinks ,20140910,98.8494885879
102,alcoholic_drinks ,20140911,98.8494885879
103,alcoholic_drinks ,20140912,98.8625208568
104,alcoholic_drinks ,20140913,98.8370374757
105,alcoholic_drinks ,20140914,98.8152071104
106,alcoholic_drinks ,20140915,98.8383806932
107,alcoholic_drinks ,20140916,98.6959987249
108,alcoholic_drinks ,20140917,98.7855796424
109,alcoholic_drinks ,20140918,98.6068938129
110,alcoholic_drinks ,20140919,98.6370942711
111,alcoholic_drinks ,20140920,98.6459533849
112,alcoholic_drinks ,20140921,98.6459533849
113,alcoholic_drinks ,20140922,98.6459533849
114,alcoholic_drinks ,20140923,98.6459533849
115,alcoholic_drinks ,20140924,101.829286241
116,alcoholic_drinks ,20140925,101.829286241
117,alcoholic_drinks ,20140926,99.7309164006
118,alcoholic_drinks ,20140927,99.7406198867
119,alcoholic_drinks ,20140928,99.7193901806
120,alcoholic_drinks ,20140929,99.718304499
121,alcoholic_drinks ,20140930,99.7237863501
122,alcoholic_drinks ,20141001,99.7751133316
123,alcoholic_drinks ,20141002,99.7562860319
124,alcoholic_drinks ,20141003,99.7169559424
125,alcoholic_drinks ,20141004,99.6808292945
126,alcoholic_drinks ,20141005,99.6808292945
127,alcoholic_drinks ,20141006,99.7207863562
128,alcoholic_drinks ,20141007,99.7599913517
129,alcoholic_drinks ,20141008,99.6979870384
130,alcoholic_drinks ,20141009,99.6982970401
131,alcoholic_drinks ,20141010,99.7082720268
132,alcoholic_drinks ,20141011,99.7096017462
133,alcoholic_drinks ,20141012,99.7096017462
134,alcoholic_drinks ,20141013,99.723240619
135,alcoholic_drinks ,20141014,99.7410607099
136,alcoholic_drinks ,20141015,101.371037425
137,alcoholic_drinks ,20141016,99.8725771242
138,alcoholic_drinks ,20141017,99.8535130966
139,alcoholic_drinks ,20141018,99.8484950184
140,alcoholic_drinks ,20141019,99.84371151
141,alcoholic_drinks ,20141020,99.863250885
142,alcoholic_drinks ,20141021,99.8303473401
143,alcoholic_drinks ,20141022,99.8303473401
144,alcoholic_drinks ,20141023,99.3670218992
145,alcoholic_drinks ,20141024,99.3632798658
146,alcoholic_drinks ,20141025,99.3491810933
147,alcoholic_drinks ,20141026,99.3491810933
148,alcoholic_drinks ,20141027,99.3433283701
149,alcoholic_drinks ,20141028,99.2192103413
150,alcoholic_drinks ,20141029,98.9214851052
151,alcoholic_drinks ,20141030,98.6426044776
152,alcoholic_drinks ,20141031,98.6460667912
153,alcoholic_drinks ,20141101,98.629403217
154,alcoholic_drinks ,20141102,98.6340552957
155,alcoholic_drinks ,20141103,98.6580714428
156,alcoholic_drinks ,20141104,98.6612954972
157,alcoholic_drinks ,20141105,98.1832007215
158,alcoholic_drinks ,20141106,98.1422709171
159,alcoholic_drinks ,20141107,98.1459346803
160,alcoholic_drinks ,20141108,98.0439727093
161,alcoholic_drinks ,20141109,97.973272035
162,alcoholic_drinks ,20141110,97.9503013004
163,alcoholic_drinks ,20141111,97.90941227
164,alcoholic_drinks ,20141112,98.4567757603
165,alcoholic_drinks ,20141113,97.8268246638
166,alcoholic_drinks ,20141114,97.8633825658
167,alcoholic_drinks ,20141115,97.8575507742
168,alcoholic_drinks ,20141116,97.8463726313
169,alcoholic_drinks ,20141117,97.8390682892
170,alcoholic_drinks ,20141118,97.9838413889
171,alcoholic_drinks ,20141119,98.2143008007
172,alcoholic_drinks ,20141120,97.963659609
173,alcoholic_drinks ,20141121,97.9783785287
174,alcoholic_drinks ,20141122,97.9795659606
175,alcoholic_drinks ,20141123,97.9795659606
176,alcoholic_drinks ,20141124,97.9795659606
177,alcoholic_drinks ,20141125,98.0051360602
178,alcoholic_drinks ,20141126,98.0051360602
179,alcoholic_drinks ,20141127,100.341964845
180,alcoholic_drinks ,20141128,97.1750016389
181,alcoholic_drinks ,20141129,97.1234758446
182,alcoholic_drinks ,20141130,97.0735997959
183,alcoholic_drinks ,20141201,97.060664887
184,alcoholic_drinks ,20141202,97.060664887
185,alcoholic_drinks ,20141203,97.8584940233
186,alcoholic_drinks ,20141204,97.0801699632
187,alcoholic_drinks ,20141205,97.0663137844
188,alcoholic_drinks ,20141206,96.9239136804
189,alcoholic_drinks ,20141207,96.8927250492
190,alcoholic_drinks ,20141208,96.8693937481
191,alcoholic_drinks ,20141209,96.1459525718
192,alcoholic_drinks ,20141210,96.315098037
193,alcoholic_drinks ,20141211,96.0008512779
194,alcoholic_drinks ,20141212,96.0009036111
195,alcoholic_drinks ,20141213,96.0009036111
196,alcoholic_drinks ,20141214,96.0009036111
197,alcoholic_drinks ,20141215,96.0009036111
198,alcoholic_drinks ,20141216,95.7354862152
199,alcoholic_drinks ,20141217,98.2827658213
200,alcoholic_drinks ,20141218,95.8966896136
201,alcoholic_drinks ,20141219,95.8600660234
202,alcoholic_drinks ,20141220,95.7772092589
203,alcoholic_drinks ,20141221,95.7458554946
204,alcoholic_drinks ,20141222,95.7556033373
205,alcoholic_drinks ,20141223,95.7540010024
206,alcoholic_drinks ,20141224,95.9302055737
207,alcoholic_drinks ,20141225,95.7388528324
208,alcoholic_drinks ,20141226,95.7292868368
209,alcoholic_drinks ,20141227,95.7948509404
210,alcoholic_drinks ,20141228,95.7938237589
211,alcoholic_drinks ,20141229,95.6856413147
212,alcoholic_drinks ,20141230,95.6757174421
213,alcoholic_drinks ,20141231,95.7448208363
214,alcoholic_drinks ,20150101,96.9033432561
215,alcoholic_drinks ,20150102,97.1063332205
216,alcoholic_drinks ,20150103,97.58777306
217,alcoholic_drinks ,20150104,97.3052025199
218,alcoholic_drinks ,20150105,97.3052025199
219,alcoholic_drinks ,20150106,97.3425314074
220,alcoholic_drinks ,20150107,98.1839582994
221,alcoholic_drinks ,20150108,97.9805666225
222,alcoholic_drinks ,20150109,97.984010545
223,alcoholic_drinks ,20150110,98.004518066
224,alcoholic_drinks ,20150111,97.9941144701
225,alcoholic_drinks ,20150112,97.9984159416
226,alcoholic_drinks ,20150113,97.9409594555
227,alcoholic_drinks ,20150114,98.1096574462
228,alcoholic_drinks ,20150115,98.0928088869
229,alcoholic_drinks ,20150116,98.0919478754
230,alcoholic_drinks ,20150117,98.1281232945
231,alcoholic_drinks ,20150118,98.1341787929
232,alcoholic_drinks ,20150119,98.139838785
233,alcoholic_drinks ,20150120,98.0465322022
234,alcoholic_drinks ,20150121,98.0577581328
235,alcoholic_drinks ,20150122,98.0697595508
236,alcoholic_drinks ,20150123,98.0177343645
237,alcoholic_drinks ,20150124,98.0177343645
238,alcoholic_drinks ,20150125,98.090216148
239,alcoholic_drinks ,20150126,98.0798840363
240,alcoholic_drinks ,20150127,98.0056896001
241,alcoholic_drinks ,20150128,99.760372093
242,alcoholic_drinks ,20150129,98.0096876255
243,alcoholic_drinks ,20150130,98.2817319229
244,alcoholic_drinks ,20150131,98.2858236203
245,alcoholic_drinks ,20150201,98.2939317021
246,alcoholic_drinks ,20150202,98.2698395909
247,alcoholic_drinks ,20150203,98.2874538181
248,alcoholic_drinks ,20150204,98.3106720922
249,alcoholic_drinks ,20150205,98.2296813683
250,alcoholic_drinks ,20150206,98.31197351
251,alcoholic_drinks ,20150207,98.3278274768
252,alcoholic_drinks ,20150208,98.3537265601
253,alcoholic_drinks ,20150209,98.3601536278
254,alcoholic_drinks ,20150210,98.3601536278
255,alcoholic_drinks ,20150211,98.0547410501
256,alcoholic_drinks ,20150212,98.0986333064
257,alcoholic_drinks ,20150213,98.0993087969
258,alcoholic_drinks ,20150214,97.9482875155
259,alcoholic_drinks ,20150215,97.8773176862
260,alcoholic_drinks ,20150216,97.8662465546
261,alcoholic_drinks ,20150217,97.8715601047
262,alcoholic_drinks ,20150218,98.0616347625
263,alcoholic_drinks ,20150219,98.0760511455
264,alcoholic_drinks ,20150220,98.0626680328
265,alcoholic_drinks ,20150221,98.0687399098
266,alcoholic_drinks ,20150222,98.0730632795
267,alcoholic_drinks ,20150223,98.0313487697
268,alcoholic_drinks ,20150224,97.9915224909
269,alcoholic_drinks ,20150225,97.981127499
270,alcoholic_drinks ,20150226,98.005291897
271,alcoholic_drinks ,20150227,97.9954786093
272,alcoholic_drinks ,20150228,97.9939821266
273,alcoholic_drinks ,20150301,97.993247657
274,alcoholic_drinks ,20150302,97.9894953907
275,alcoholic_drinks ,20150303,98.0145491569
276,alcoholic_drinks ,20150304,98.013882562
277,alcoholic_drinks ,20150305,98.1205199762
278,alcoholic_drinks ,20150306,98.1401973126
279,alcoholic_drinks ,20150307,98.1349514932
280,alcoholic_drinks ,20150308,98.1363232379
281,alcoholic_drinks ,20150309,98.1786761187
282,alcoholic_drinks ,20150310,98.4438422594
283,alcoholic_drinks ,20150311,98.463831646
284,alcoholic_drinks ,20150312,97.4155270961
285,alcoholic_drinks ,20150313,97.4641844016
286,alcoholic_drinks ,20150314,97.4804624207
287,alcoholic_drinks ,20150315,97.5001848949
288,alcoholic_drinks ,20150316,97.6264387441
289,alcoholic_drinks ,20150317,97.6405006383
290,alcoholic_drinks ,20150318,97.6418924052
291,alcoholic_drinks ,20150319,97.6138056162
292,alcoholic_drinks ,20150320,97.594349147
293,alcoholic_drinks ,20150321,97.6086679445
294,alcoholic_drinks ,20150322,97.6099916705
295,alcoholic_drinks ,20150323,97.6056042688
296,alcoholic_drinks ,20150324,97.6038067351
297,alcoholic_drinks ,20150325,97.6097998733
298,alcoholic_drinks ,20150326,97.4835448682
299,alcoholic_drinks ,20150327,97.4742576563
300,alcoholic_drinks ,20150328,97.4613997557
301,alcoholic_drinks ,20150329,97.4754546845
302,alcoholic_drinks ,20150330,97.4747973341
303,alcoholic_drinks ,20150331,95.5373458595
304,alcoholic_drinks ,20150401,95.711933572
305,alcoholic_drinks ,20150402,95.7290610282
306,alcoholic_drinks ,20150403,95.78559588
307,alcoholic_drinks ,20150404,95.779079819
308,alcoholic_drinks ,20150405,95.779079819
309,alcoholic_drinks ,20150406,95.779079819
310,alcoholic_drinks ,20150407,96.0353761281
311,alcoholic_drinks ,20150408,95.9951732633
312,alcoholic_drinks ,20150409,95.9823773335
313,alcoholic_drinks ,20150410,95.9711818916
314,alcoholic_drinks ,20150411,95.9173921428
315,alcoholic_drinks ,20150412,95.8943357222
316,alcoholic_drinks ,20150413,95.9015243433
317,alcoholic_drinks ,20150414,95.8854050208
318,alcoholic_drinks ,20150415,95.8280452685
319,alcoholic_drinks ,20150416,95.8290862198
320,alcoholic_drinks ,20150417,95.8189629314
321,alcoholic_drinks ,20150418,95.8124654552
322,alcoholic_drinks ,20150419,95.8246220857
323,alcoholic_drinks ,20150420,95.7938528055
324,alcoholic_drinks ,20150421,95.7260560325
325,alcoholic_drinks ,20150422,98.0799341861
326,alcoholic_drinks ,20150423,98.0832123274
327,alcoholic_drinks ,20150424,98.0832123274
328,alcoholic_drinks ,20150425,98.1150760844
329,alcoholic_drinks ,20150426,98.098828252
330,alcoholic_drinks ,20150427,98.0181531075
331,alcoholic_drinks ,20150428,98.0698449153
332,alcoholic_drinks ,20150429,97.8677706439
333,alcoholic_drinks ,20150430,97.8663016772
334,alcoholic_drinks ,20150501,97.8381639288
335,alcoholic_drinks ,20150502,97.823233836
336,alcoholic_drinks ,20150503,97.8247279476
337,alcoholic_drinks ,20150504,97.8117186338
338,alcoholic_drinks ,20150505,97.8386458123
339,alcoholic_drinks ,20150506,97.8006752045
340,alcoholic_drinks ,20150507,97.7456074722
341,alcoholic_drinks ,20150508,97.7555088886
342,alcoholic_drinks ,20150509,97.767798384
343,alcoholic_drinks ,20150510,97.7671558945
344,alcoholic_drinks ,20150511,97.7671558945
345,alcoholic_drinks ,20150512,97.7766406827
346,alcoholic_drinks ,20150513,97.8108289894
347,alcoholic_drinks ,20150514,97.507974897
348,alcoholic_drinks ,20150515,97.4982012245
349,alcoholic_drinks ,20150516,97.4996084021
350,alcoholic_drinks ,20150517,97.5129463946
351,alcoholic_drinks ,20150518,97.4209420647
352,alcoholic_drinks ,20150519,97.1557472715
353,alcoholic_drinks ,20150520,97.1986994991
354,alcoholic_drinks ,20150521,96.819369791
355,alcoholic_drinks ,20150522,96.800223319
356,alcoholic_drinks ,20150523,96.8151092037
357,alcoholic_drinks ,20150524,96.849212864
358,alcoholic_drinks ,20150525,96.8484822245
359,alcoholic_drinks ,20150526,96.8484822245
360,alcoholic_drinks ,20150527,96.8437567277
361,alcoholic_drinks ,20150528,96.9071464171
362,alcoholic_drinks ,20150529,96.9188653951
363,alcoholic_drinks ,20150530,96.9202666488
364,alcoholic_drinks ,20150531,96.9202666488
365,alcoholic_drinks ,20150601,96.9226823923
366,alcoholic_drinks ,20150602,96.9226823923
367,alcoholic_drinks ,20150603,96.632637161
368,alcoholic_drinks ,20150604,96.6211368805
369,alcoholic_drinks ,20150605,96.6034364521
370,alcoholic_drinks ,20150606,96.6007184448
371,alcoholic_drinks ,20150607,96.6051935242
372,alcoholic_drinks ,20150608,96.6051935242
373,alcoholic_drinks ,20150609,96.4782874778
374,alcoholic_drinks ,20150610,96.49447695
375,alcoholic_drinks ,20150611,96.4917852339
376,alcoholic_drinks ,20150612,96.5119944624
377,alcoholic_drinks ,20150613,96.5119944624
378,alcoholic_drinks ,20150614,96.5119944624
379,alcoholic_drinks ,20150615,96.48302222
380,alcoholic_drinks ,20150616,96.48302222
381,alcoholic_drinks ,20150617,96.4899753886
382,alcoholic_drinks ,20150618,96.4899753886
383,alcoholic_drinks ,20150619,96.4899753886
384,alcoholic_drinks ,20150620,96.488597377
385,alcoholic_drinks ,20150621,96.488597377
386,alcoholic_drinks ,20150622,96.3039569791
387,alcoholic_drinks ,20150623,96.3174526624
388,alcoholic_drinks ,20150624,96.5415409136
389,alcoholic_drinks ,20150625,96.5415409136
390,alcoholic_drinks ,20150626,96.5550494111
391,alcoholic_drinks ,20150627,96.5323495926
392,alcoholic_drinks ,20150628,96.6276297759
393,alcoholic_drinks ,20150629,96.5639828424
394,alcoholic_drinks ,20150630,96.5639828424
395,alcoholic_drinks ,20150701,96.5639828424
396,alcoholic_drinks ,20150702,96.5639828424
397,alcoholic_drinks ,20150703,96.5639828424
398,alcoholic_drinks ,20150704,96.5639828424
399,alcoholic_drinks ,20150705,96.6764648082
400,alcoholic_drinks ,20150706,96.7421171089
401,alcoholic_drinks ,20150707,96.9872544593
402,alcoholic_drinks ,20150708,96.9888247482
403,alcoholic_drinks ,20150709,96.9655952876
404,alcoholic_drinks ,20150710,96.9933116147
405,alcoholic_drinks ,20150711,96.9913933008
406,alcoholic_drinks ,20150712,97.0376777563
407,alcoholic_drinks ,20150713,97.0353830961
408,alcoholic_drinks ,20150714,97.0661821374
409,alcoholic_drinks ,20150715,97.0506537463
410,alcoholic_drinks ,20150716,97.0712155687
411,alcoholic_drinks ,20150717,97.0763411396
412,alcoholic_drinks ,20150718,97.0499981493
413,alcoholic_drinks ,20150719,97.0514382964
414,alcoholic_drinks ,20150720,97.0540917215
415,alcoholic_drinks ,20150721,96.8479463566
416,alcoholic_drinks ,20150722,96.8247290614
417,alcoholic_drinks ,20150723,96.831177791
418,alcoholic_drinks ,20150724,96.8434648065
419,alcoholic_drinks ,20150725,96.8195136274
420,alcoholic_drinks ,20150726,96.7236321918
421,alcoholic_drinks ,20150727,96.6875025358
422,alcoholic_drinks ,20150728,96.8392509261
423,alcoholic_drinks ,20150729,96.8364658396
424,alcoholic_drinks ,20150730,96.9022542515
425,alcoholic_drinks ,20150731,96.9049266917
426,alcoholic_drinks ,20150801,96.9192647966
427,alcoholic_drinks ,20150802,96.9273209841
428,alcoholic_drinks ,20150803,96.9359368616
429,alcoholic_drinks ,20150804,96.9335901207
430,alcoholic_drinks ,20150805,96.9554335742
431,alcoholic_drinks ,20150806,96.8643952696
432,alcoholic_drinks ,20150807,96.8509276044
433,alcoholic_drinks ,20150808,96.8111024303
434,alcoholic_drinks ,20150809,96.7923396725
435,alcoholic_drinks ,20150810,96.8466817225
436,alcoholic_drinks ,20150811,96.9216755208
437,alcoholic_drinks ,20150812,96.9300326933
438,alcoholic_drinks ,20150813,96.8187259867
439,alcoholic_drinks ,20150814,96.7650917659
440,alcoholic_drinks ,20150815,96.7391358651
441,alcoholic_drinks ,20150816,96.7287327953
442,alcoholic_drinks ,20150817,96.7287327953
443,alcoholic_drinks ,20150818,96.6599282462
444,alcoholic_drinks ,20150819,96.643296051
445,alcoholic_drinks ,20150820,96.3457979841
446,alcoholic_drinks ,20150821,96.3391916823
447,alcoholic_drinks ,20150822,96.339250953
448,alcoholic_drinks ,20150823,96.3399317669
449,alcoholic_drinks ,20150824,96.3405883413
450,alcoholic_drinks ,20150825,96.4434189765
451,alcoholic_drinks ,20150826,96.4039471158
452,alcoholic_drinks ,20150827,95.9489607122
453,alcoholic_drinks ,20150828,95.9612118287
454,alcoholic_drinks ,20150829,95.9911656876
455,alcoholic_drinks ,20150830,95.9933192934
456,alcoholic_drinks ,20150831,95.9986899572
457,alcoholic_drinks ,20150901,95.9752728815
458,alcoholic_drinks ,20150902,95.9111020721
459,alcoholic_drinks ,20150903,95.9587543245
460,alcoholic_drinks ,20150904,95.7143128177
461,alcoholic_drinks ,20150905,95.1133277772
462,alcoholic_drinks ,20150906,95.1073677294
463,alcoholic_drinks ,20150907,95.0953146353
464,alcoholic_drinks ,20150908,95.08498872
465,alcoholic_drinks ,20150909,95.0518371855
466,alcoholic_drinks ,20150910,95.0484452611
